product_code,product_name,stock_qty,rate,mrp,batch_no,expiry_date,strip_size,pack_number,unit_label,invoice_number,purchase_date,purchase_bill_no,supplier_code,distributor_name,distributor_address,drug_license_1,gstin,phone
57394,ATOVASTRIN 5,300,6,15,PUSIG501,2027-06-01,10,10,,25000730021831,2026-02-04,25-26/0000564,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56657,ATOVASTRIN 10,130,6,12,AMN01FMA,2027-07-01,10,10,,25000730021831,2026-02-04,25-26/0000564,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
61099,GNAP 2.5,440,3.6,15,CT2526760B,2027-07-01,10,10,,25000730021831,2026-02-04,25-26/0000564,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
66645,KALRAB IT CAP,100,26.25,65,WEA/06/07NA,2027-05-01,10,10,,25000730021831,2026-02-04,25-26/0000564,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
66646,CLINDIROS  M 25,50,20,40,ST-241624,2027-01-01,10,10,,25000730021831,2026-02-04,25-26/0000564,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
66647,AMDULES AT ,300,10.5,36,STK124001,2026-09-01,30,30,,25000730021831,2026-02-04,25-26/0000564,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
66648,BACLOFINE 10,10,8.1,20,AMN01EUA,2027-04-01,10,10,,25000730021831,2026-02-04,25-26/0000564,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
66649,OLMISTRUM AM 40,150,34.71,70,AMN01ENA,2027-06-01,15,15,,25000730021831,2026-02-04,25-26/0000564,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
66650,COLGATE KIDS (2-5)  80G STRWBERRY ,1,120,175,CP 10,2028-10-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
56789,CERELAC STAGE 1(6+) WHEAT APPLE CARROT,1,214.07,245,53430453A8,2026-11-01,1,1,,NAS17948,2026-02-09,25-26/0000565,10313,MINI AGENCIES,,,,
56791,CERELAC STAGE 2(8+)WHEAT APPLE CHERRY,1,253.39,290,60090453A7,2026-11-01,1,1,,NAS17948,2026-02-09,25-26/0000565,10313,MINI AGENCIES,,,,
57490,POLO MINT,72,4.18,5,53311519FB,2026-11-01,1,1,,NAS17948,2026-02-09,25-26/0000565,10313,MINI AGENCIES,,,,
48437,AMIFRU 40,24,10.64,13.55,2CR3M021,2028-08-01,10,10,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
43761,SEROFLO 250 RC,2,450.87,560,5SA1842,2027-07-01,1,1,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
43759,SEROFLO 100 RC,1,227.18,265,5SA1679,2027-06-01,1,1,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
43936,FORACORT 400 RC 30`S,1,169.68,218,5SA1577,2027-06-01,1,1,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
57464,ASCORIL D JUNIOR,4,83.57,110,11250742,2027-04-01,1,1,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
61068,BANDY SUSP,5,14.54,19,A7AGY039,2027-07-01,1,1,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
57837,BANDY PLUS SYP,5,32.21,42,BOAGY032,2027-07-01,1,1,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
45704,LEVOLIN SYP,5,25.32,32,5A61266,2027-10-01,1,1,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
67641,BETNOVATE GM,4,35.53,46,L76G,2026-12-01,1,1,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
44370,BETNOVATE N,5,47.75,60,RT7U,2027-03-01,1,1,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
44278,DIGENE TAB,300,20.85,29,792009D7,2028-06-01,15,15,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
64427,TIOVA INH,1,452.8,590,5BA1299,2027-04-01,1,1,,PD02921,2026-02-10,25-26/0000566,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
67642,GABATAX 100,200,13,25,MOT25050,2027-02-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
67643,MIRARONE  ER 50,30,80,150,LGP03/186/03,2027-02-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
57452,FLUTICUS FT N/S,2,92.5,145,EJO217A,2027-09-01,1,1,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
61094,AMLOZEN 10,100,5,20,AVF0IAIA,2027-05-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
67644,OMEZEN 20,181,13,26,2510027,2027-09-01,15,15,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
57376,PIOGLOT 7.5,200,5.5,15,PGT25-1000A,2027-03-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
67646,STIPDRUM DPM 10/100/500,70,44,73,SIBP257841,2027-10-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
67647,STIPDRUM  GM 2/50/1000,80,65,110,CMT251332C,2027-06-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
46296,NIZ- 5,100,7.75,20,NR/250611,2027-11-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
67648,RIPTIN 10,140,5.29,20,NB/250354,2027-08-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
56657,ATOVASTRIN 10,300,6,12,AMN02FMA,2027-11-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
66648,BACLOFINE 10,60,7,20,AMN01EUA,2027-04-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
67649,CIDINITAB M 50,40,17,30,ATG-250593,2027-03-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
61097,GLICLAGLAZE M 80,300,32,60,AMN02BTA,2027-06-01,15,15,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
57859,GLIEMPAFLOZIN SITA 10/100,50,51.75,110,EMV250564O,2027-02-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
67650,METROTREX 10,100,30,70,GKSIJ501,2027-09-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
45101,TOLVAPTORIS 15,40,47.5,100,T25223,2028-10-01,4,4,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
56891,QT-PINE 50,120,12.75,25,AMN01FIA,2027-06-01,10,10,,A003027,2026-02-07,25-26/0000567,10296,alka associates,,,,
59963,FOLLIHAIR NEW,60,303.73,390,TLL0208,2027-03-01,15,15,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
64457,ACMIST MOIST GEL 50GM,1,302.98,425,HC250316,2027-09-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67651,HIM PROTEIN HAIR CREAM 200ML,4,120,185,152500599,2028-07-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67652,HIM HAIR CREAM ANTI-HAIR FALL 100ML,4,70,95,152500724,2028-09-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67655,ENZOMAC CM 10ML,1,703.46,923.29,MM-6007,2027-07-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67654,SECALIA PLUS 100G,1,214.24,310,MSP080,2027-10-01,1,1,,DL-25-60197,2026-02-11,25-26/0000568,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
67656,SECALIA PLUS DP LOTION ,1,406.78,580,MSL020,2027-04-01,1,1,,DL-25-60197,2026-02-11,25-26/0000568,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
58889,EXAM GLOVES SURAKSHA L,300,257,500,SUP020161,2030-08-01,100,100,,25-26089,2026-02-11,25-26/0000569,1080,LINK SURGICALS,KANNUR,0,32AACFL1761F1ZS,0
58888,EXAM GLOVES SURAKSHA M,300,257,500,SUPO20164,2030-09-01,100,100,,25-26089,2026-02-11,25-26/0000569,1080,LINK SURGICALS,KANNUR,0,32AACFL1761F1ZS,0
67657,STOCKINGS XL CHEETAH,1,418.93,680,AGXL210-0825,2030-09-01,1,1,,25-26089,2026-02-11,25-26/0000569,1080,LINK SURGICALS,KANNUR,0,32AACFL1761F1ZS,0
61077,LEVOLIN 0.63 RESPULES,30,6.17,7.5,5L81079,2027-10-01,1,1,,IL-25-50996,2026-02-11,25-26/0000570,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
65590,ALERID  60ML SYP,5,32.15,42,5A61097,2028-09-01,1,1,,IL-25-50996,2026-02-11,25-26/0000570,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
57641,IPRAVENT RESPULES,25,23.65,32,5SA1837,2027-07-01,5,5,,IL-25-50996,2026-02-11,25-26/0000570,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
43880,NEUROBION FORTE,300,38.03,45,5337C84301,2027-04-01,30,30,,IL-25-50996,2026-02-11,25-26/0000570,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
57846,LATOPROST RT EYE DROP,2,473.22,590,GTG3050A,2027-09-01,1,1,,IL-25-50996,2026-02-11,25-26/0000570,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
57799,HEPTAGON TAB,50,195.81,250,SIG1872A,2027-09-01,10,10,,IL-25-50996,2026-02-11,25-26/0000570,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
58926,NEXITO 5,85,61.28,78,SIG1698A,2027-07-01,10,10,,IL-25-50996,2026-02-11,25-26/0000570,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
45107,ENSURE DIABETIC 400 G VANILLA,3,771.05,920,82002MN1,2027-03-01,1,1,,LP-25-57450,2026-02-11,25-26/0000571,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57806,SIMILAC ADVANCE 4,4,674.67,805,83023MN2,2027-05-01,1,1,,LP-25-57450,2026-02-11,25-26/0000571,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
67659,INSUGEN 30/70  VIAL,1,144.87,178,V25ITF5011,2028-09-01,1,1,,LP-25-57450,2026-02-11,25-26/0000571,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
63341,INSUGEN 30/70 CATRIDGE,5,1251.36,1550,C25ITH4052,2028-10-01,5,5,,LP-25-57450,2026-02-11,25-26/0000571,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
67660,GELUSIL MPS SYP,2,132.2,168,2519236E,2027-09-01,1,1,,LP-25-57450,2026-02-11,25-26/0000571,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
67661,PHOTOSTABLE ACNE  SUNSCREEN,1,658.3,945,SGC0212,2027-06-01,1,1,,LP-25-57450,2026-02-11,25-26/0000571,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
63255,TAZLOC 40,75,73.62,95,48020749,2027-09-01,15,15,,LP-25-57450,2026-02-11,25-26/0000571,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
45835,HOT WATER BAG,5,150,240,HB/0625,2030-12-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
44300,CALAMIN LOTION,4,20,50,639,2027-10-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
57628,EXAM GLOVES M,87,230,500,062025194410,2030-06-01,100,100,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
67662,ALKALITH SYP,4,25,60,24283211,2027-11-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
56867,DIGENE GEL ,3,138.7,175,ZBZA5004,2027-07-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
48375,ALCID MPS,3,31,65,NAL25025RH,2027-06-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
45143,BAND AID,100,1,2,MM24-111,2028-05-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
56827,ELADI LEHYAM 100G,9,64.75,85,B1981,2027-12-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
46054,KETOKEM SHAMPOO,5,90,140,N25213,2027-11-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
64475,VOLINI GEL 50G,1,160,203,SXG2003A,2027-08-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
64475,VOLINI GEL 50G,1,160,203,SXG2200A,2027-09-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
58882,MOOV OINT 10GM,2,56.7,65,A1364,2028-04-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
57023,MOOV OINT 20GM,3,103,123,A1432,2028-04-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
44996,BURNHEAL,2,33,60,5Q455,2027-06-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
56712,NEBULIZER MASK PAED,4,50,120,MK0021025,2028-09-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
44736,URINBAG,2,35,60,51UF0365,2028-08-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
44238,CREPE BANDAGE 10 CM,2,85,150,VOL111,2031-12-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
57587,VOLINI GEL 20G,2,78.57,105,SXG0779A,2027-03-01,1,1,,2500173005785,2026-02-11,25-26/0000572,10268,FATHIMA MATHA MEDICALS,,,,
57142,MONTELUKE LC,260,18,40,STV125001,2027-04-01,15,15,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56728,REVOSTATIN GOLD 10,150,34,70,RGSIG403,2026-06-01,15,15,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57824,ROUSTRIN GOLD 20,120,46.9,75,YBBO02,2026-05-01,15,15,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
67663,ST GLIPTIN 50,300,21,45,T240904,2026-06-01,10,10,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56748,OMIGO 20,298,9.2,25,C251,2026-08-01,15,15,,25000730014066,2025-10-29,25-26/0000273,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
57314,SENSODYNE FRESHMINT 40G,5,69.981,84.5,33061020,2026-06-01,1,1,,A15302-25/26,2026-02-14,25-26/0000573,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57311,SENSODYNE FRESHMINT 75G,2,103.105,124.5,33061020,2026-06-01,1,1,,A15302-25/26,2026-02-14,25-26/0000573,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
57312,SENSODYNE FRESHGEL 75G,3,103.514,124.5,33061020,2026-06-01,1,1,,A15302-25/26,2026-02-14,25-26/0000573,10321,BHARATHI SALES CORPERATION,12/171-A4,11318013000469,32BVCPC2400G1ZK,9895961146
67664,ALDACTONE 25,135,26.59,34,02A25051,2028-10-01,15,15,,PD02970,2026-02-14,25-26/0000574,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
57484,AMLOKIND 5,270,18.03,23,G55Y035,2028-06-01,15,15,,PD02970,2026-02-14,25-26/0000574,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
62222,ASTHALIN RESPULES,35,6.7,8,5L81013,2028-10-01,1,1,,PD02970,2026-02-14,25-26/0000574,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
62197,SHELCAL 500 TAB,105,113.26,145,8LV2M397,2027-07-01,15,15,,PD02970,2026-02-14,25-26/0000574,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
65537,SHELCAL XT ,15,306.43,400,2SG6M022,2027-02-01,15,15,,PD02970,2026-02-14,25-26/0000574,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
65537,SHELCAL XT ,60,306.4,400,2SG6M095,2027-10-01,15,15,,PD02970,2026-02-14,25-26/0000574,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
62198,SHELCAL CT TAB,75,288.91,370,GAXF0026,2027-07-01,15,15,,PD02970,2026-02-14,25-26/0000574,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
67665,ENRIN 150 MG TAB,19,70.63,89,PT251118,2028-10-01,10,10,,5457,2026-02-13,25-26/0000575,10302,english pharma,,,,
57785,OSTOPET 250ML,2,108.47,160,CK101,2027-10-01,1,1,,5457,2026-02-13,25-26/0000575,10302,english pharma,,,,
57786,TISSUE AID TAB,30,132,165,TFWA2539,2027-09-01,6,6,,5457,2026-02-13,25-26/0000575,10302,english pharma,,,,
57645,GLYMED LOTION,2,224,280,5007,2027-03-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
44247,CREPE BANDAGE 6,1,0,110,244906614,2027-08-01,1,1,,,,25-26/0000001,0,,,,,
65534,IVREA SHAMPOO,2,0,125,TH0075K,2027-10-01,1,1,,,,25-26/0000001,0,,,,,
44513,VALPOCARE CR 200,18,0,29,VC2T-018,2026-06-01,10,10,,,,25-26/0000001,0,,,,,
63333,DESOMAC M,2,0,45,PGT25-1450A,2027-05-01,10,10,,,,25-26/0000001,0,,,,,
43832,BD SYRINGE,100,8.69,11,5013013,2030-01-01,1,1,,10079,2026-02-14,25-26/0000576,10301,PEARL MEDICENTER,THALASSERY,,,
56783,OATS 1KG DISANO,2,245.71,285,287A52,2026-10-01,1,1,,10079,2026-02-14,25-26/0000576,10301,PEARL MEDICENTER,THALASSERY,,,
45404,COTTON 15GM,16,13.125,25,1199,2027-10-01,1,1,,10079,2026-02-14,25-26/0000576,10301,PEARL MEDICENTER,THALASSERY,,,
45417,KAINOCAL 500,600,9.26,30,B8AE11,2026-10-01,15,15,,10079,2026-02-14,25-26/0000576,10301,PEARL MEDICENTER,THALASSERY,,,
56673,BABY WIPES LUVLAP,5,66,110,HPA25160,2027-02-01,1,1,,10079,2026-02-14,25-26/0000576,10301,PEARL MEDICENTER,THALASSERY,,,
44238,CREPE BANDAGE 10 CM,3,102,150,M251956,2029-11-01,1,1,,10079,2026-02-14,25-26/0000576,10301,PEARL MEDICENTER,THALASSERY,,,
44247,CREPE BANDAGE 6,3,65,110,M251924,2029-05-01,1,1,,10079,2026-02-14,25-26/0000576,10301,PEARL MEDICENTER,THALASSERY,,,
64385,LUVLAP DIAPER PANT  M B20G20,3,296.75,359,01525,2027-07-01,1,1,,10079,2026-02-14,25-26/0000576,10301,PEARL MEDICENTER,THALASSERY,,,
45835,HOT WATER BAG,3,144,240,T20250601,2028-10-01,1,1,,10079,2026-02-14,25-26/0000576,10301,PEARL MEDICENTER,THALASSERY,,,
45299,AMROX SYRUP,4,36,65,AHLH25046,2027-11-01,1,1,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
57118,CEFITAXE CV TAB,44,118,150,LPL25155,2026-11-01,10,10,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
65535,CITAZIN 10,512,3.5,10,AAPAA24004,2027-08-01,10,10,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
56903,L CITAZIN TAB,57,9,20,AP25076,2028-08-01,10,10,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
46071,CHESTON COLD,94,24,45,CND25559,2027-10-01,10,10,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
63302,ESOMIFYL 40,119,20,35,EMT25002,2027-05-01,10,10,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
44951,NEBULIZER MASK ADULT,4,54,120,NEB/0925,2028-08-01,1,1,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
44035,SUNSHADE LOTION SPF 50,2,174,270,BLFB5009,2027-09-01,1,1,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
57632,COFSILS ,260,23,35,5M60320,2028-09-01,10,10,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
56905,EPIFORD 200CR,70,18,33,2503047,2027-02-01,10,10,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
63249,NETADINE GARGLE,5,35,60,C101A,2027-04-01,1,1,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
56901,NETAMOL 500MG,500,4,10,AAGAA24006,2027-03-01,10,10,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
48441,ORS JUICE,6,18,30,CPO250412,2026-09-01,1,1,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
48441,ORS JUICE,12,18,30,CPO250610,2026-11-01,1,1,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
57525,GLUCOSE D 100GM,11,18,35,135,2027-04-01,1,1,,1257,2026-02-14,25-26/0000577,10283,MADHAVI ENTERPRISES,,,,9496360332
57122,MEDIMIX SOAP 75GM,3,27.38,32,3401,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
44574,ELADI CANDY,126,79.04,126,3004,2027-07-01,200,126,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56995,VICKS INHALER ,23,52.38,64,3004,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56995,VICKS INHALER ,3,52.38,64,3004,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57198,PARACHUTE AYUR 90ML,3,70.95,84,3004,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57193,STAYFREE XXL  50,10,40,50,9619,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56987,WHISPER CHOICE ULTRA 50,12,40,50,9619,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56990,STAYFREE XL WINGS 45,15,36.5,45,9619,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57607,WHISPER CHOICE REGULAR,6,32,37,9619,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56887,CHANDRIKA SOAP,6,28.33,33,3401,2028-03-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57241,FEM HAIR REMOVAL CREAM,3,47.46,65,3307,2027-12-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56994,VICKS 25GM,2,81.91,102,3004,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
45956,COMFY ,11,29.5,35,9619,2031-01-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57606,STAYFREE REGULAR,4,31.5,37,9619,2028-05-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57001,DOVE SOAP,2,51.43,58,9603,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56999,CIBACA BRUSH,8,15.25,27,9603,2028-06-01,1,1,,11873,2026-02-16,25-26/0000578,10315,AMALA STATIONERY,ANGADIKADAVU,,,
67669,BILUMA SUNSCREEN,1,899,1090,B4NF03,2027-10-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67670,SEBOGEL 30G,1,174,238,BA7271,2028-07-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67671,ACMED PLUS FACE WASH 150ML,1,245,330,BB255,2028-09-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
61028,PAMPERS M 76`S,3,770,1049,74526,2028-06-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
59993,PAMPERS S 86`S,2,700,999,SDFF,2028-11-02,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67672,MESH NEBULIZER,1,250,350,FGDFG,2029-02-16,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
64382,STAYFREE ADVANCED XXXL 16NOS,4,260,356,FDSGJ,2028-06-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
61081,LOGIFEEL IMF CREAM,4,209.5,350,5991,2027-11-01,1,1,,OD436579341956697100,2026-02-01,25-26/0000548,10325,AMAZON,,,,
67673,SBCCARB 500,80,8.75,20,MOT25151,2027-07-01,10,10,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
62194,CALZEN D3 60K,6,14,50,BSG251273,2027-07-01,4,4,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
57427,GLMIND TRIO 2,60,19.5,60,BU25679A,2027-09-01,15,15,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
57430,MONTEFIC FX ,190,29.5,50,PGT25-2777A,2027-09-01,10,10,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
57295,AVITONE E TAB,62,14.5,30,AB-30529,2026-09-01,10,10,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
56974,AIRFLOW 100 R/C,3,59,110,SHC-AF111,2027-09-01,1,1,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
56934,BUDEPRESS 400 INH,5,170,240,APM24024,2026-08-01,1,1,,A003109,2026-02-14,25-26/0000579,10296,alka associates,,,,
